Id,name,category,description,lat,long,year,money_raised
52cdef7c4bab8bd675297f66,MicroPlace,web,,37.775196,-122.419204,2007,$0
52cdef7c4bab8bd675297f6b,Contrastream,games_video,,43.799511,-79.348037,2007,$0
52cdef7c4bab8bd675297f67,EyeJot,web,,47.5999337,-122.3276962,2007,$1.15M
52cdef7c4bab8bd675297f73,Daylife,enterprise,Content Service Provider,40.643438,-73.886452,2006,$12.3M
52cdef7c4bab8bd675297f70,OnForce,enterprise,#1 Source for On-site Tech Talent,42.47218,-71.262508,2003,$26.8M
52cdef7c4bab8bd675297f6a,MyHeritage,social,Family history network,32.029748,34.856173,2005,$49M
52cdef7c4bab8bd675297f69,Spiceworks,hardware,,30.386601,-97.753739,2006,$54M
52cdef7c4bab8bd675297f7a,ContactOffice,web,,50.796645,4.400604,2000,$0
52cdef7c4bab8bd675297f76,Crunchyroll,games_video,Digital Entertainment and Media Platform,37.781265,-122.393229,2008,$4.8M
52cdef7c4bab8bd675297f75,SayNow,mobile,Reinventing the phone call,37.42746,-122.143915,2005,$7.5M
52cdef7c4bab8bd675297f79,PixSense,mobile,Monetizing User Generated Mobile Media,37.387114,-121.973228,2003,$7.4M
52cdef7c4bab8bd675297f7d,Yugma,games_video,,44.865243,-93.4094629,2003,$0
52cdef7c4bab8bd675297f80,ThemBid,ecommerce,,34.099253,-117.572967,2007,$0
52cdef7c4bab8bd675297f7b,Behance,web,,40.74406,-74.004592,2006,$6.5M
52cdef7c4bab8bd675297f85,FAROO,search,,51.5195795,-0.1065551,2007,$0
52cdef7c4bab8bd675297f81,hulu,games_video,Online Video Provider,34.031276,-118.456806,2007,$100M
52cdef7c4bab8bd675297f83,imeem,music,Social music service,37.779624,-122.391236,2003,$24.8M
52cdef7c4bab8bd675297f8e,LineUpNewYork,web,,40.753202,-73.986771,2007,$0
52cdef7c4bab8bd675297f84,AdMob,advertising,App developer monetization/promotion.,37.563585,-122.324621,2006,$46.8M
52cdef7c4bab8bd675297f8b,OrganizedWisdom,other,Expert-driven platform for health,40.775537,-73.981709,2007,$2.8M
52cdef7c4bab8bd675297f8f,MediaPops,games_video,,47.611012,-122.333523,2007,$0
52cdef7c4bab8bd675297f89,Attributor,software,Content monitoring and monetization,37.453687,-122.228595,2005,$25.2M
52cdef7c4bab8bd675297f94,PeekYou,search,,40.757929,-73.985506,2012,$1.83M
52cdef7c4bab8bd675297f98,Mozy,public_relations,,40.357978,-111.777531,2005,$1.9M
52cdef7c4bab8bd675297f9b,Mixx,web,Social Network and Media sharing,38.003376,-79.420926,2007,$3.5M
52cdef7c4bab8bd675297f9f,Kerpoof,web,Educational Games,40.048078,-105.38018,2006,$0
52cdef7c4bab8bd675297fa2,app2you,web,Web applicatoin builder,32.847521,-117.274609,2006,$169k
52cdef7c4bab8bd675297fa4,HylioSoft,web,,49.1004,6.182658,2004,$50k
52cdef7c4bab8bd675297fa6,YourStreet,web,,37.793742,-122.421341,2006,$250k
52cdef7c4bab8bd675297f9e,GENWI,mobile,Cloud Publishing for Mobile,33.8171,-111.9035,2010,$7.1M
52cdef7c4bab8bd675297fa8,Vidoop,software,,45.5241278,-122.675448,2006,$0
52cdef7c4bab8bd675297faa,GlobalMotion,travel,,37.445714,-122.161247,2006,$1M
52cdef7c4bab8bd675297f9c,TripIt,travel,Organize Your Travel,37.764169,-122.402021,2006,$13.1M
52cdef7c4bab8bd675297fad,Snoozester,mobile,,39.052614,-77.123153,2005,$0
52cdef7c4bab8bd675297fa7,Zerofootprint,software,The Last Mile of Big Data,43.6501051,-79.396805,2005,$0
52cdef7c4bab8bd675297fac,SmartHippo,ecommerce,,45.506643,-73.566634,2005,$0
52cdef7c4bab8bd675297fa9,PrepMe,other,,41.892774,-87.621982,2001,$0
52cdef7c4bab8bd675297fb3,IMSafer,web,Protecting Children On-line,30.182107,-95.536,2006,$0
52cdef7c4bab8bd675297fb5,Feedjit,web,,47.585114,-122.084356,2007,$450k
52cdef7c4bab8bd675297fae,FlowPlay,games_video,Virtual world technology and games,47.6015315,-122.335943,2006,$3.97M
52cdef7c4bab8bd675297fb8,Trivop,web,,48.8558532,2.3365754,2007,$0
52cdef7c4bab8bd675297fb9,Viewpoints,web,User Reviews of Consumer Products,41.890376,-87.63406,2006,$5M
52cdef7c4bab8bd675297fbb,Smartsheet,enterprise,Online project management,47.617842,-122.20052,2005,$32.4M
52cdef7c4bab8bd675297fb7,Balihoo,advertising,Local Marketing Automation,43.61295,-116.205637,2004,$24.5M
52cdef7c4bab8bd675297fbf,Avvo,legal,,47.6104101,-122.3396627,2007,$23M
52cdef7c4bab8bd675297fbe,ThisNext,social,,34.01533,-118.493592,2005,$8.7M
52cdef7c4bab8bd675297fbd,OneRiot,advertising,Advertising Network for Twitter Apps,40.01621,-105.28131,2006,$27.3M
52cdef7c4bab8bd675297fc0,Tumri,advertising,Interactive Ad Platform Developer,37.09024,-95.712891,2004,$31M
52cdef7c4bab8bd675297fc4,ChessPark,games_video,,43.67084,-83.913153,2007,$1M
52cdef7c4bab8bd675297fc6,UpDown,web,Investment Social Network,42.375392,-71.118487,2007,$1.75M
52cdef7c4bab8bd675297fcc,Kaboose,web,Online Media for Kids and Families,37.09024,-95.712891,1999,$0
52cdef7c4bab8bd675297fd7,Webjam,enterprise,Social Media Solutions,51.519819,-0.136174,2006,$2M
52cdef7c4bab8bd675297fdd,Swamble,web,,36.076705,-115.089514,2007,$0
52cdef7c4bab8bd675297fdf,Data360,web,,37.799549,-122.306571,2006,$0
52cdef7c4bab8bd675297fdc,GamerDNA,web,Social networking for gamers,42.375392,-71.118487,2006,$3M
52cdef7c4bab8bd675297fe0,Houseglue,web,,37.222604,-121.983814,2007,$0
52cdef7c4bab8bd675297fe2,Pakt,web,,33.945553,-118.441219,2006,$0
52cdef7c4bab8bd675297fde,SpeedDate,web,,37.557637,-122.285714,2007,$11.6M
52cdef7c4bab8bd675297fe5,Realius,games_video,,37.887864,-122.26999,2006,$500k
52cdef7c4bab8bd675297fda,mig33,games_video,Social Entertainment Platform Company,37.580304,-122.343679,2005,$32.4M
52cdef7c4bab8bd675297fe6,Metaplace,games_video,,33.020832,-117.077311,2006,$9.4M
52cdef7c4bab8bd675297fe1,Jawbone,hardware,,37.768708,-122.402866,1999,$403M
52cdef7c4bab8bd675297fea,Spoke,software,"Business, PCM, social network",37.559287,-122.302262,2002,$25.1M
52cdef7c4bab8bd675297fef,Wirenode,mobile,,50.055049,14.489674,2005,$0
52cdef7c4bab8bd675297fee,Tripwiser,web,social travel platform,37.384239,-122.012475,2006,$0
52cdef7c4bab8bd675297ff1,Syntraxis,web,,32.860831,-96.9403,2006,$0
52cdef7c4bab8bd675297fec,Fixya,web,Tech Support Community,37.566879,-122.323895,2013,$8M
52cdef7c4bab8bd675297fe7,Xobni,software,Email and contact management platform.,37.789634,-122.404052,2006,$41.8M
52cdef7c4bab8bd675297ff5,Styky,mobile,,39.956259,-75.194657,2003,$100k
52cdef7c4bab8bd675297ff7,Empressr,public_relations,,40.740337,-73.993127,2006,$0
52cdef7c4bab8bd675297ff9,Diigo,web,,39.530368,-119.81439,2006,$0
52cdef7c4bab8bd675297ff8,GroupSwim,software,GroupSwim acquired by Salesforce.com,37.779558,-122.393041,2005,$0
52cdef7c4bab8bd675297ffa,EkkoTV,games_video,,37.369195,-122.036849,2006,$0
52cdef7c4bab8bd675298001,Type-Any-Circle-Of-Six,web,,-37.797384,175.2604,2006,$0
52cdef7c4bab8bd675298002,SuTree,games_video,,32.0554,34.7595,2006,$0
52cdef7c4bab8bd675297fff,Jiglu,software,Intelligent social business software,51.54236,-0.149522,2003,$800k
52cdef7c4bab8bd675298005,itsmylife,web,,28.074742,-80.632606,2003,$0
52cdef7c4bab8bd675298006,Stixy,web,,37.904468,-122.542491,2006,$0
52cdef7c4bab8bd675298008,Dopetracks,web,,34.210785,-118.474261,2007,$0
52cdef7c4bab8bd675298000,Sermo,health,,42.364367,-71.078978,2006,$41M
52cdef7c4bab8bd675298004,Worklight,mobile,mobile application platform software,40.756799,-73.976348,2006,$17.6M
52cdef7c4bab8bd67529800b,SueEasy,web,First & Largest Class Action Repository,37.401355,-122.104099,2007,$135k
52cdef7c4bab8bd67529800d,Moz,search,Inbound Marketing Analytics Software,47.620716,-122.347533,2002,$19.3M
52cdef7c4bab8bd67529800a,RingCentral,messaging,phone system integration ,37.560155,-122.285588,2003,$44M
52cdef7c4bab8bd675298011,Vestopia,web,,37.792262,-122.403486,2007,$0
52cdef7c4bab8bd675298012,Mobivox,mobile,VoIP Provider,45.500277,-73.560084,2007,$11M
52cdef7c4bab8bd67529800c,Zillow,real_estate,,47.6011125,-122.3293984,2005,$96.6M
52cdef7c4bab8bd675298013,3Jam,mobile,,37.765125,-122.4044034,2005,$4M
52cdef7c4bab8bd675298021,FriendFeed,web,Social network aggregator,37.39248,-122.072612,2007,$5M
52cdef7c4bab8bd675298022,Wikinvest,web,,37.775196,-122.419204,2006,$2.5M
52cdef7c4bab8bd675298015,DocuSign,software,web-based electronic signature,47.603015,-122.335668,2003,$116M
52cdef7c4bab8bd67529801e,Zimbra,enterprise,,37.557637,-122.285714,2003,$14.5M
52cdef7c4bab8bd67529802a,earthmine,enterprise,Street Level 3D Imagery,37.862209,-122.298168,2006,$0
52cdef7c4bab8bd675298028,Gazelle,ecommerce,Consumer electronics trade-in site,42.354022,-71.140762,2006,$46.4M
52cdef7c4bab8bd67529802c,JibJab,web,Digital Entertainment Studio,34.011335,-118.468458,1999,$17.9M
52cdef7c4bab8bd675298034,Zolve,network_hosting,,28.208654,-82.193515,2007,$0
52cdef7c4bab8bd675298035,RecipeMatcher,web,,32.856744,-117.20717,2007,$0
52cdef7c4bab8bd675298030,LocoGopher,web,,45.3085,-122.77941,2007,$0
52cdef7c4bab8bd675298038,alluc,games_video,,53.707739,10.023246,2009,$0
52cdef7c4bab8bd675298036,Whiskey Media,web,websites development,37.856331,-122.495222,2007,$4M
52cdef7c4bab8bd67529802b,Fon,mobile,Your global WiFi network,40.530724,-3.632687,2006,€44M
52cdef7c4bab8bd67529803c,RayV,games_video,TV over IP Network,40.781159,-73.978332,2005,$16M
52cdef7c4bab8bd67529803d,Uptake,web,,37.443058,-122.161674,2008,$16.8M
52cdef7c4bab8bd67529803e,FanIQ,sports,Sports Fan Crowdsourced News,37.09024,-95.712891,2006,$1.01M
52cdef7c4bab8bd675298044,Woophy,web,,51.9562996,4.5188631,2005,$0
52cdef7c4bab8bd67529803f,Polyvore,web,Social Shopping Platform,37.386175,-122.083487,2007,$22.1M
52cdef7c4bab8bd675298042,23andMe,biotech,human genome indexing/application,37.09024,-95.712891,2006,$161M
52cdef7c4bab8bd675298047,Treemo Labs,mobile,,47.620716,-122.347533,2005,$2.55M
52cdef7c4bab8bd675298048,Eloqua,enterprise,,38.9132821,-77.2279465,1999,$35.8M
52cdef7c4bab8bd675298048,Eloqua,enterprise,,43.6467716,-79.4021146,1999,$35.8M
52cdef7c4bab8bd675298046,AdReady,advertising,Advertising technology company,47.649027,-122.346299,2006,$17.8M
52cdef7c4bab8bd67529804a,Blurb,ecommerce,Book development software,37.792968,-122.40414,2005,$21.6M
52cdef7c4bab8bd675298043,YuMe,advertising,Video Advertising,37.476479,-122.221717,2004,$72.9M
52cdef7c4bab8bd67529804c,The Climate Corporation,cleantech,Tackling climate change through tech.,37.782809,-122.394354,2006,$109M
52cdef7c4bab8bd67529804c,The Climate Corporation,cleantech,Tackling climate change through tech.,47.5984767,-122.3331466,2006,$109M
52cdef7c4bab8bd675298055,Picnik,web,Online Photo Editor,47.610571,-122.341769,2006,$0
52cdef7c4bab8bd675298059,blinkbox,games_video,Movie and TV streaming,51.520779,-0.10759,2006,$0
52cdef7c4bab8bd675298056,Veodia,games_video,Enterprise Video Service,37.553743,-122.300246,2006,$8.3M
52cdef7c4bab8bd67529804d,Automattic,web,Develops publishing platforms,37.744274,-122.421344,2005,$30.6M
52cdef7c4bab8bd675298051,Tumblr,web,,40.743808,-73.983626,2007,$125M
52cdef7c4bab8bd67529805c,Shopatron,enterprise,"Cloud-based, eCommerce order management ",37.09024,-95.712891,2001,$10M
52cdef7c4bab8bd67529805a,Payoneer,other,Global Payments Solutions,40.621591,-73.960717,2005,$14M
52cdef7c4bab8bd67529805f,EchoSign,web,The Web's #1 Electronic Signature Servic,37.445326,-122.160671,2005,$8.5M
52cdef7c4bab8bd67529805b,Songkick,music,Concert Listings Site,51.54202,-0.0558343,2007,$16.6M
52cdef7c4bab8bd675298063,Simpy,web,,40.6632194,-73.9800645,2004,$0
52cdef7c4bab8bd675298061,TasteBook,web,,37.872222,-122.268403,2007,$0
52cdef7c4bab8bd675298065,Crusher,web,,37.772542,-122.430127,2006,$0
52cdef7c4bab8bd675298068,XLNTads,web,,40.09665,-75.298032,2006,$0
52cdef7c4bab8bd67529806a,JobDig,advertising,,44.871371,-93.407837,2000,$0
52cdef7c4bab8bd67529806b,Marakana,education,Open Source Training,37.789498,-122.394265,2005,$200k
52cdef7c4bab8bd675298064,Ubertor,web,,49.25403,-123.115208,2000,$0
52cdef7c4bab8bd675298067,Rollbase,enterprise,Platform as a Service,37.2572451,-122.0341004,2007,$300k
52cdef7c4bab8bd675298073,Firetide,mobile,Wireless Broadband Networks,37.285133,-121.932962,2003,$39.8M
52cdef7c4bab8bd675298070,CollegeHumor,games_video,"Funny Videos, Funny Articles, Funny Pict",37.09024,-95.712891,1999,$20M
52cdef7c4bab8bd67529806d,TrialPay,advertising,Product and service barter marketplace,37.388095,-122.08276,2006,$55.8M
52cdef7c4bab8bd675298078,BitGravity,network_hosting,Video Delivery Network,37.590056,-122.347654,2006,$2.5M
52cdef7c4bab8bd67529807e,Gydget,web,Marketing Widget Maker,37.791733,-122.398398,2007,$1M
52cdef7c4bab8bd67529807c,OnLive,games_video,Server-based Gaming and Desktop Apps.,37.09024,-95.712891,2002,$56.5M
52cdef7c4bab8bd67529807d,Skinkers,software,Digital Agency,51.604922,0.239866,1999,$21.5M
52cdef7c4bab8bd675298077,eXelate,advertising,smart data. smarter decisions.,40.741266,-73.990753,2007,$32M
52cdef7c4bab8bd675298077,eXelate,advertising,smart data. smarter decisions.,37.787249,-122.3990501,2007,$32M
52cdef7c4bab8bd675298077,eXelate,advertising,smart data. smarter decisions.,41.8831959,-87.6517774,2007,$32M
52cdef7c4bab8bd675298077,eXelate,advertising,smart data. smarter decisions.,32.1618634,34.9341664,2007,$32M
52cdef7c4bab8bd675298077,eXelate,advertising,smart data. smarter decisions.,48.8743443,2.3226888,2007,$32M
52cdef7c4bab8bd675298077,eXelate,advertising,smart data. smarter decisions.,51.5150129,-0.1326786,2007,$32M
52cdef7c4bab8bd675298084,Baynote,software,,37.332271,-122.006539,2004,$27.8M
52cdef7c4bab8bd675298081,Gigya,enterprise,Connected Consumer Management Suite,37.43938,-122.158804,2006,$69.8M
52cdef7c4bab8bd675298091,SezWho,web,Social Network Involvement apps,37.351894,-122.085807,2006,$1M
52cdef7c4bab8bd67529808d,Defensio,security,blog spam blocker,45.545447,-73.639076,2007,$0
52cdef7c4bab8bd67529808e,Jango,games_video,,40.757929,-73.985506,2007,$0
52cdef7c4bab8bd675298093,Qloud,games_video,,39.016745,-77.023821,2007,$600k
52cdef7c4bab8bd675298090,Disqus,web,The Web's Community of Communities,37.786906,-122.397672,2007,$10.5M
52cdef7c4bab8bd67529808b,Quigo,advertising,,40.907974,-73.84179,2000,$35M
52cdef7c4bab8bd67529809b,DraftMix,games_video,,37.279132,-121.956295,2007,$0
52cdef7c4bab8bd675298097,Pelago,mobile,Consumer web and mobile utility,47.607065,-122.335373,2005,$22.4M
52cdef7c4bab8bd675298098,FilmCrave,games_video,,38.977092,-94.370901,2007,$0
52cdef7c4bab8bd6752980a3,StylePath,web,,42.402378,-71.288568,2007,$0
52cdef7c4bab8bd6752980a1,Zilok,ecommerce,,50.837051,4.367612,2007,$0
52cdef7c4bab8bd6752980a0,Plazes,web,Location Based Microblogging,52.523402,13.398694,2006,€3.7M
52cdef7c4bab8bd6752980a7,BrainKeeper,web,,38.84919,-77.4582,2005,$0
52cdef7c4bab8bd6752980a9,GotCast,games_video,Entertainment Talent Network,34.064139,-118.468672,2007,$50k
52cdef7c4bab8bd67529809f,Vringo,software,,40.7550005,-73.9717364,2006,$37M
52cdef7c4bab8bd6752980aa,Yedda,web,,32.0554,34.7595,2006,$2.5M
52cdef7c4bab8bd6752980a8,Evi,search,Conversational search digital assistant,52.195668,0.130647,2005,£2.6M
52cdef7c4bab8bd6752980ac,Casero,web,Digital suite software,43.650168,-79.37621,2002,$13.3M
52cdef7c4bab8bd6752980b2,Chintano,advertising,,47.649788,-122.34988,2005,$0
52cdef7c4bab8bd6752980b1,RepairPal,web,Online Auto Repair Estimates,37.838225,-122.296411,2007,$21.3M
52cdef7c4bab8bd6752980b3,Xconomy,web,,37.09024,-95.712891,2007,$0
52cdef7c4bab8bd6752980b9,StreetFire,web,Social Media Site for Auto Enthusiasts,33.982431,-118.426707,2004,$7.9M
52cdef7c4bab8bd6752980af,Compete,consulting,Business Intelligence,42.346743,-71.076632,2000,$33M
52cdef7c4bab8bd6752980b7,Dipity,web,,37.781262,-122.394958,2007,$900k
52cdef7c4bab8bd6752980bc,TrackVia,software,,39.738499,-105.158645,2006,$9.02M
52cdef7c4bab8bd6752980c6,Podaddies,advertising,Video Ad Network,37.7726402,-122.4099154,2006,$1M
52cdef7c4bab8bd6752980cd,Congoo,web,,40.59865,-74.67117,2005,$0
52cdef7c4bab8bd6752980c4,MyBuys,advertising,Cross-Channel Personalization,37.530893,-122.245087,2006,$40.8M
52cdef7c4bab8bd6752980c4,MyBuys,advertising,Cross-Channel Personalization,42.277416,-83.733276,2006,$40.8M
52cdef7c4bab8bd6752980bd,Loopt,mobile,Social Mapping Service,37.384717,-122.081625,2005,$32M
52cdef7c4bab8bd6752980d4,Optimost,software,software and services,37.09024,-95.712891,2001,$0
52cdef7c4bab8bd6752980d1,Springbox,web,Interactive Marketing Services Agency,30.269452,-97.742682,2004,$0
52cdef7c4bab8bd6752980d1,Springbox,web,Interactive Marketing Services Agency,34.0065488,-118.3923578,2004,$0
52cdef7c4bab8bd6752980d6,Vobile,web,,37.399208,-121.97895,2005,$10M
52cdef7c4bab8bd6752980da,Jackson Fish Market,software,,47.6018824,-122.3355636,2006,$0
52cdef7c4bab8bd6752980d7,Vivox,advertising,Integrated Voice Chat Provider,37.09024,-95.712891,2005,$22.6M
52cdef7c4bab8bd6752980dc,HowStuffWorks,web,,37.09024,-95.712891,1999,$75M
52cdef7c4bab8bd6752980d9,Verimatrix,software,software-based content security,32.903248,-117.175733,1999,$46.8M
52cdef7c4bab8bd6752980e2,RealSelf,web,,47.620716,-122.347533,2006,$1.95M
52cdef7c4bab8bd6752980e5,littleye,software,,33.971132,-118.455798,2007,$0
52cdef7c4bab8bd6752980db,Billeo,ecommerce,,37.385216,-121.972128,2006,$15.3M
52cdef7c4bab8bd6752980db,Billeo,ecommerce,,37.4069445,-121.9797628,2006,$15.3M
52cdef7c4bab8bd6752980e6,ThriveSmart,network_hosting,Business web development and hosting,37.872228,-122.244743,2006,$0
52cdef7c4bab8bd6752980e4,GeoSentric,mobile,Social Network and LBS product developer,37.09024,-95.712891,2007,$24.1M
52cdef7c4bab8bd6752980e3,ZeniMax,games_video,Game development,39.105555,-77.179772,1999,$586M
52cdef7c4bab8bd6752980e8,RescueTime,web,,47.603577,-122.335333,2007,$920k
52cdef7c4bab8bd6752980ed,Bloglines,web,"Create, Manage & Share Blogs",37.281651,-121.941184,2003,$0
52cdef7c4bab8bd6752980f0,Sneakerplay,web,Social Network for Sneakers,43.670233,-79.386755,2006,$0
52cdef7c4bab8bd6752980f2,OurStage,music,online avenue for indie musicians,42.591704,-71.319348,2006,$29.9M
52cdef7c4bab8bd6752980f5,GameLayers,web,Multiplayer Networked Games,37.803847,-122.402468,2007,$2M
52cdef7c4bab8bd675298100,Kaango,advertising,On-line Classified Ad-Software,39.613859,-104.894986,2007,$0
52cdef7c4bab8bd675298101,iStockphoto,web,,51.035669,-114.036678,2000,$0
52cdef7c4bab8bd6752980fd,Entrecard,ecommerce,blog advertising network,41.355252,-72.930855,2007,$70k
52cdef7c4bab8bd6752980f7,Mogreet,mobile,SMS & MMS Text Message Marketing,33.999004,-118.472297,2006,$14M
52cdef7c4bab8bd6752980ff,WEbook,web,,38.984172,-77.095965,2007,$5M
52cdef7c4bab8bd6752980fa,Worktopia,enterprise,,40.987453,-73.741649,2004,$10.4M
52cdef7c4bab8bd67529810c,ProductWiki,public_relations,,43.4747042,-80.5463811,2005,$0
52cdef7c4bab8bd675298107,beRecruited,sports,,33.754487,-84.389663,2000,$1.2M
52cdef7c4bab8bd675298110,LucidEra,enterprise,,37.5583159,-122.2862187,2005,$15.6M
52cdef7c4bab8bd675298114,Localeze,search,,41.878643,-87.636706,2001,$0
52cdef7c4bab8bd675298113,UpNext,mobile, 3D maps for the mobile devices,40.757929,-73.985506,2007,$500k
52cdef7c4bab8bd67529810f,Splunk,software,Machine data analytics,37.78274,-122.390945,2003,$40M
52cdef7c4bab8bd67529811c,TeamPages,web,Team and league websites.,49.2753229,-123.1208785,2006,$500k
52cdef7c4bab8bd675298118,TrustedID,security,identity protection solutions,37.520592,-122.255907,2005,$25M
52cdef7c4bab8bd675298128,AddLiveVoice,web,,43.744031,-79.435661,2006,$0
52cdef7c4bab8bd675298127,Seeqpod,search,Music search engine,37.8454819,-122.296342,2005,$7M
52cdef7c4bab8bd67529812a,SkreemR Search,search,Audio Search Engine,48.450576,-123.383426,2007,$0
52cdef7c4bab8bd67529812c,CollegeFanz,network_hosting,Social network around college sports,39.935819,-74.909185,2007,$2.5M
52cdef7c4bab8bd67529812d,Doodlekit,web,,38.9143473,-94.4284985,2006,$0
52cdef7c4bab8bd675298129,Songza,music,Playlists For Everything,40.7473113,-73.9549182,2007,$6.7M
52cdef7c4bab8bd675298130,Motionbox,games_video,Video Sharing,40.606061,-73.822331,2006,$17.2M
52cdef7c4bab8bd675298135,eyeOS,enterprise,Leading Cloud Desktop worldwide. ,41.3854855,2.1702872,2005,€1M
52cdef7c4bab8bd675298131,Snapvine,other,Online Voice Mailbox,47.598968,-122.332904,2005,$12M
52cdef7c4bab8bd675298139,divorce360,web,,26.820375,-80.058401,2007,$2.5M
52cdef7c4bab8bd675298137,Jott,web,speech-to-text services,47.6139472,-122.327807,2006,$5.4M
52cdef7c4bab8bd675298132,Deezer,music,World's first music streaming service,48.8780596,2.3283853,2006,$149M
52cdef7c4bab8bd675298138,MyNeighborhood,web,,53.540804,9.993586,2007,$0
52cdef7c4bab8bd67529812e,Yodle,advertising,Online Marketing for Local Businesses,40.742459,-73.9918126,2005,$40M
52cdef7c4bab8bd67529812e,Yodle,advertising,Online Marketing for Local Businesses,30.378658,-97.731249,2005,$40M
52cdef7c4bab8bd67529812e,Yodle,advertising,Online Marketing for Local Businesses,35.139441,-80.916109,2005,$40M
